date	location	variant	median_ga	median_freq	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-01-24	Michigan	other	0.8184853	0.0003968638	0.9241395	0.7238545	0.88702345	0.7561479	0.8522359	0.78527814
2022-01-25	Michigan	other	0.8225987	0.00038774026	0.92716396	0.7292139	0.8905326	0.76054	0.8560255	0.7889205
2022-01-26	Michigan	other	0.8262252	0.00037859348	0.931169	0.73227644	0.89433116	0.7636311	0.86019397	0.79244584
2022-01-27	Michigan	other	0.8294393	0.00037115492	0.93585306	0.73611546	0.8969001	0.7680364	0.8638611	0.79524064
2022-01-28	Michigan	other	0.8331099	0.00036429762	0.9402743	0.7391724	0.8999708	0.77167886	0.86767024	0.7984022
2022-01-29	Michigan	other	0.8359214	0.0003580973	0.94071406	0.7411966	0.9032352	0.77292275	0.87162125	0.80099195
2022-01-30	Michigan	other	0.83870494	0.00035192334	0.94570506	0.7423425	0.9080241	0.77471966	0.8744083	0.8044437
2022-01-31	Michigan	other	0.8410351	0.00034770806	0.9498039	0.7428873	0.9112136	0.7751889	0.8775861	0.8056264
2022-02-01	Michigan	other	0.8425173	0.00034308003	0.9522981	0.74325407	0.9144273	0.7759892	0.88018847	0.8067037
2022-02-02	Michigan	other	0.84437275	0.00033928905	0.9549409	0.7428694	0.9163907	0.7764925	0.8820018	0.8077316
2022-02-03	Michigan	other	0.84561116	0.0003352604	0.9604333	0.7433179	0.91989785	0.775964	0.88359433	0.80877686
2022-02-04	Michigan	other	0.8464215	0.00033189784	0.96454424	0.74202526	0.92156756	0.7763067	0.8851385	0.8087816
2022-02-05	Michigan	other	0.84645724	0.00032927716	0.96638215	0.74084777	0.92234254	0.77654564	0.884887	0.8090585
2022-02-06	Michigan	other	0.8456425	0.00032632393	0.9674297	0.73928756	0.9229817	0.77560264	0.8852363	0.8084905
2022-02-07	Michigan	other	0.84513044	0.00032403	0.9659968	0.73739237	0.92130715	0.77456623	0.8839737	0.8074971
2022-02-08	Michigan	other	0.84376585	0.00032098943	0.9641585	0.7359961	0.91902757	0.7724144	0.88209844	0.80643547
2022-02-09	Michigan	other	0.8413657	0.0003163388	0.9607238	0.73502344	0.9176693	0.7714253	0.8794503	0.8054952
2022-02-10	Michigan	other	0.8387935	0.00031444087	0.9593409	0.73413396	0.91551226	0.76972914	0.87770176	0.8030578
2022-02-11	Michigan	other	0.83609635	0.00030994235	0.95542413	0.72993696	0.9136196	0.76754117	0.87504923	0.80036527
2022-02-12	Michigan	other	0.8341409	0.00030655268	0.95278776	0.72756463	0.9098878	0.76487803	0.8734564	0.79702854
2022-02-13	Michigan	other	0.83185506	0.0003030568	0.9489395	0.7264041	0.90777314	0.7627702	0.8713037	0.7944107
2022-02-14	Michigan	other	0.8292985	0.0002980372	0.94753563	0.7239721	0.9056234	0.76014906	0.86897314	0.7913315
2022-02-15	Michigan	other	0.8275645	0.0002932946	0.94611514	0.72122866	0.9048867	0.7570545	0.8669713	0.7887043
2022-02-16	Michigan	other	0.82580507	0.00028829792	0.9461025	0.71763253	0.9043022	0.75486064	0.865275	0.7862315
2022-02-17	Michigan	other	0.8236869	0.00028282666	0.9455113	0.71514857	0.90392643	0.7528286	0.86416715	0.78405464
2022-02-18	Michigan	other	0.8224553	0.00027672108	0.945957	0.71344954	0.90454537	0.75114685	0.86324096	0.7826679
2022-02-19	Michigan	other	0.82114625	0.00027063387	0.94890857	0.7118611	0.9046509	0.74951184	0.86266994	0.7816409
2022-02-20	Michigan	other	0.82071453	0.000264028	0.9501313	0.7103022	0.9050376	0.7483759	0.8634616	0.7819463
2022-02-21	Michigan	other	0.82198226	0.00025761823	0.95216846	0.7091516	0.90724313	0.74845684	0.864307	0.78197813
2022-02-22	Michigan	other	0.8231942	0.00025088218	0.9543302	0.71026766	0.90931636	0.74881506	0.8659485	0.78359276
2022-02-23	Michigan	other	0.82626843	0.00024366086	0.9569845	0.7124665	0.9107429	0.75085866	0.86868334	0.786375
2022-02-24	Michigan	other	0.8297221	0.00023698702	0.962303	0.71637213	0.9156513	0.7545717	0.8720546	0.7891589
2022-02-25	Michigan	other	0.83373994	0.0002310088	0.9670862	0.720896	0.92003393	0.7595162	0.8770196	0.7938661
2022-02-26	Michigan	other	0.8382515	0.0002237653	0.97096527	0.7272099	0.9247725	0.7635719	0.88164794	0.79990673
2022-02-27	Michigan	other	0.8430281	0.00021756269	0.9763218	0.73203415	0.93087083	0.76805	0.88669467	0.8049825
2022-02-28	Michigan	other	0.84752566	0.00021179265	0.9835945	0.7376095	0.9360292	0.7732179	0.8921095	0.80937487
2022-03-01	Michigan	other	0.85428184	0.00020629742	0.98937356	0.74200237	0.9421998	0.7794649	0.89845884	0.81411636
2022-03-02	Michigan	other	0.86044973	0.00020037292	0.99786544	0.74568087	0.949705	0.7835101	0.9048848	0.8199129
2022-03-03	Michigan	other	0.8667556	0.00019447846	1.0073248	0.7473546	0.9584698	0.78769183	0.9118982	0.82447934
2022-03-04	Michigan	other	0.8731164	0.00018927583	1.0166113	0.74984014	0.96688396	0.7928286	0.91886723	0.8291351
2022-03-05	Michigan	other	0.87774265	0.0001840247	1.0248181	0.7504471	0.9751629	0.79637784	0.9257541	0.83296895
2022-03-06	Michigan	other	0.8837292	0.00017842022	1.0341538	0.7525346	0.98305446	0.80004454	0.9336792	0.8360667
2022-03-07	Michigan	other	0.88818675	0.00017314879	1.0440458	0.7505472	0.9888923	0.8013566	0.94120646	0.839108
2022-03-08	Michigan	other	0.89216954	0.00016806429	1.0558375	0.75130534	0.99490756	0.8024756	0.9472476	0.84196776
2022-03-09	Michigan	other	0.8954562	0.00016247071	1.0635433	0.7538061	1.0002241	0.80166215	0.95189285	0.8432575
2022-03-10	Michigan	other	0.89767766	0.0001569543	1.07337	0.7523088	1.0043542	0.800521	0.9557626	0.84335583
2022-03-11	Michigan	other	0.8987589	0.00015108167	1.0773637	0.7508335	1.0068879	0.7985402	0.95882285	0.8428747
2022-03-12	Michigan	other	0.898666	0.0001447564	1.0816814	0.74884474	1.0098562	0.7948254	0.95875186	0.8424042
2022-03-13	Michigan	other	0.8967263	0.00013817957	1.0863422	0.74677575	1.0111833	0.7929359	0.9563971	0.8395183
2022-03-14	Michigan	other	0.89416504	0.00013176962	1.08467	0.73961747	1.0121872	0.78866756	0.9551406	0.8359505
2022-03-15	Michigan	other	0.8919243	0.00012491882	1.0862137	0.73143196	1.0134209	0.7828876	0.95339847	0.82936066
2022-03-16	Michigan	other	0.88694954	0.00011834082	1.0920466	0.7236591	1.0142089	0.77516717	0.9507456	0.8234829
2022-03-17	Michigan	other	0.88119376	0.00011141198	1.0947676	0.7141494	1.0155653	0.7680666	0.9484838	0.8172338
2022-03-18	Michigan	other	0.8758147	0.00010462747	1.100073	0.7043399	1.0180267	0.7609961	0.94775397	0.809636
2022-03-19	Michigan	other	0.8700058	9.7799966e-05	1.1035992	0.69036853	1.0196718	0.7504109	0.9465453	0.8024685
2022-03-20	Michigan	other	0.8647767	9.1160575e-05	1.1101779	0.67632616	1.0201385	0.7405665	0.9432452	0.7943646
2022-03-21	Michigan	other	0.8596357	8.508311e-05	1.1194171	0.6619966	1.0241117	0.72860235	0.9418535	0.78737545
2022-03-22	Michigan	other	0.8552326	7.88029e-05	1.1294562	0.6487398	1.0290955	0.7160596	0.94027245	0.7788763
2022-03-23	Michigan	other	0.8505652	7.293951e-05	1.1455401	0.6365944	1.0340375	0.70355165	0.9423612	0.7700526
2022-03-24	Michigan	other	0.84594905	6.707249e-05	1.160561	0.6240856	1.0398759	0.6932264	0.94646037	0.7621383
2022-03-25	Michigan	other	0.8447838	6.1659106e-05	1.174673	0.6084501	1.0495646	0.6817304	0.9495819	0.7563727
2022-03-26	Michigan	other	0.8415092	5.678556e-05	1.2027019	0.59154	1.0592972	0.6693851	0.95480084	0.74901587
2022-03-27	Michigan	other	0.84104335	5.2372594e-05	1.2256726	0.576297	1.0720893	0.656946	0.96142817	0.7425437
2022-03-28	Michigan	other	0.8388556	4.8019043e-05	1.2592787	0.5593122	1.0902069	0.64640903	0.9682374	0.7372732
2022-03-29	Michigan	other	0.8385844	4.3949105e-05	1.305074	0.5458684	1.114055	0.6369546	0.97721606	0.7313191
2022-03-30	Michigan	other	0.8397112	4.0308834e-05	1.3514925	0.5264725	1.1418064	0.62680733	0.9901533	0.7227709
2022-03-31	Michigan	other	0.8440225	3.7166647e-05	1.4059124	0.51023364	1.1762697	0.6158804	1.0022138	0.7164911
2022-04-01	Michigan	other	0.8445982	3.411893e-05	1.4685785	0.4935977	1.2084457	0.60368615	1.017666	0.70893323
2022-04-02	Michigan	other	0.849481	3.1351836e-05	1.5419974	0.47356033	1.2464889	0.5914091	1.0347011	0.69946814
2022-04-03	Michigan	other	0.85540676	2.8888458e-05	1.6210383	0.4554566	1.2886962	0.5790496	1.0576079	0.694678
2022-04-04	Michigan	other	0.8594756	2.6478054e-05	1.7063645	0.4354169	1.3359652	0.56417805	1.0820291	0.6888827
2022-04-05	Michigan	other	0.8682764	2.4426725e-05	1.802764	0.4174766	1.3772601	0.5516971	1.1022904	0.6815063
2022-04-06	Michigan	other	0.87402874	2.2450118e-05	1.9148891	0.40347412	1.4366477	0.5413929	1.1262609	0.67093575
2022-04-07	Michigan	other	0.88022447	2.0701413e-05	2.0464413	0.38473788	1.4922789	0.5216007	1.151541	0.66314226
2022-04-08	Michigan	other	0.88584054	1.9001829e-05	2.1950395	0.36052224	1.5659049	0.5027278	1.1925452	0.65513027
2022-04-09	Michigan	other	0.88927424	1.739507e-05	2.3826284	0.3385995	1.6439862	0.47909456	1.2287188	0.6454687
2022-04-10	Michigan	other	0.90088826	1.609284e-05	2.5315022	0.31739855	1.7337891	0.45360214	1.2724346	0.6321006
2022-04-11	Michigan	other	0.90571415	1.4942812e-05	2.7848191	0.29935247	1.8479476	0.42994505	1.3449607	0.6173712
2022-04-12	Michigan	other	0.90633404	1.3829382e-05	3.1282334	0.26946834	1.974543	0.40042913	1.4023409	0.6049423
2021-11-15	Minnesota	Delta	1.8469658	0.99142456	3.6923115	0.9277286	2.8752668	1.186943	2.3290324	1.4755136
2021-11-16	Minnesota	Delta	1.8388164	0.99125046	3.2702165	1.0229068	2.651414	1.2745976	2.2388415	1.5186312
2021-11-17	Minnesota	Delta	1.8028919	0.99121666	2.9541283	1.0871725	2.4771209	1.3113874	2.1307073	1.5294797
2021-11-18	Minnesota	Delta	1.7353206	0.99146026	2.6874475	1.1138622	2.3170884	1.3080666	2.0129504	1.4931518
2021-11-19	Minnesota	Delta	1.6586472	0.9920343	2.4910796	1.1047285	2.1661162	1.267811	1.9065237	1.4413388
2021-11-20	Minnesota	Delta	1.562191	0.99254465	2.31363	1.0608604	2.0045562	1.2144415	1.786501	1.3675885
2021-11-21	Minnesota	Delta	1.4581205	0.9927963	2.1312096	1.007265	1.8438321	1.144633	1.6614674	1.2785187
2021-11-22	Minnesota	Delta	1.3501859	0.99283075	1.9516947	0.9489876	1.6921645	1.0713242	1.5212741	1.1929774
2021-11-23	Minnesota	Delta	1.2411323	0.99272424	1.7603627	0.8812622	1.5469778	0.99431574	1.3932081	1.1022815
2021-11-24	Minnesota	Delta	1.1343472	0.9926884	1.5627137	0.8244662	1.3983846	0.9220795	1.2655773	1.0163839
2021-11-25	Minnesota	Delta	1.032696	0.992795	1.3831396	0.7720012	1.2560791	0.8546736	1.1427196	0.9359898
2021-11-26	Minnesota	Delta	0.93774927	0.9934026	1.2267027	0.7206154	1.1193284	0.79048264	1.0289671	0.8595018
2021-11-27	Minnesota	Delta	0.8515333	0.99389684	1.0784571	0.6721036	0.99977535	0.73085517	0.92799646	0.78765106
2021-11-28	Minnesota	Delta	0.77530795	0.993762	0.954685	0.6245804	0.89275104	0.67375183	0.8342233	0.72056466
2021-11-29	Minnesota	Delta	0.7055874	0.9934976	0.84986764	0.58129317	0.80104035	0.62059236	0.75275135	0.6602284
2021-11-30	Minnesota	Delta	0.6437305	0.9933725	0.7677374	0.53890556	0.72189915	0.5733631	0.68420696	0.605877
2021-12-01	Minnesota	Delta	0.5907199	0.9931049	0.69619596	0.4996091	0.65770674	0.5284242	0.6259519	0.5575903
2021-12-02	Minnesota	Delta	0.5451553	0.9925522	0.64167655	0.46320802	0.6051931	0.49057755	0.5764397	0.5146582
2021-12-03	Minnesota	Delta	0.50610304	0.9916736	0.5938359	0.43118373	0.5616919	0.45649096	0.5349525	0.47853017
2021-12-04	Minnesota	Delta	0.47394335	0.99053955	0.55426085	0.4024577	0.52491283	0.42719683	0.49945682	0.4477718
2021-12-05	Minnesota	Delta	0.44661927	0.98907346	0.52138746	0.3801651	0.49375704	0.4031144	0.4700091	0.42204112
2021-12-06	Minnesota	Delta	0.42318684	0.9871047	0.4929992	0.36087465	0.46671712	0.38176706	0.44465607	0.39993125
2021-12-07	Minnesota	Delta	0.40323895	0.9845291	0.4683521	0.34484404	0.44406593	0.36446425	0.42398864	0.38218722
2021-12-08	Minnesota	Delta	0.38640988	0.9810535	0.44695556	0.33286884	0.42455843	0.3503752	0.40571976	0.3671232
2021-12-09	Minnesota	Delta	0.37222165	0.9762647	0.42784613	0.32292578	0.40809706	0.33910593	0.39081016	0.35458663
2021-12-10	Minnesota	Delta	0.36093253	0.969984	0.4123538	0.31540895	0.39516816	0.3301519	0.37837362	0.34485322
2021-12-11	Minnesota	Delta	0.35167235	0.9621697	0.4015515	0.30881056	0.38389927	0.32345077	0.36886573	0.33701503
2021-12-12	Minnesota	Delta	0.34507355	0.9521792	0.39197978	0.30476835	0.3754491	0.3180162	0.36152244	0.33117953
2021-12-13	Minnesota	Delta	0.3404147	0.9393071	0.38657275	0.3013557	0.36926538	0.31441155	0.3557396	0.32635802
2021-12-14	Minnesota	Delta	0.33738273	0.92300034	0.38195077	0.2998002	0.365885	0.3122882	0.3522066	0.32324725
2021-12-15	Minnesota	Delta	0.33585376	0.90247965	0.38021877	0.29890513	0.36449528	0.31080383	0.35002142	0.32200187
2021-12-16	Minnesota	Delta	0.33582222	0.87741256	0.38126537	0.2976865	0.3648315	0.31093335	0.34997958	0.32202244
2021-12-17	Minnesota	Delta	0.3375099	0.84758884	0.38300338	0.29897252	0.36629578	0.31235793	0.35181606	0.32362705
2021-12-18	Minnesota	Delta	0.34076637	0.81211907	0.38599688	0.30168125	0.36987233	0.3152148	0.3550628	0.3266833
2021-12-19	Minnesota	Delta	0.34553277	0.7709451	0.39121398	0.30588025	0.37475196	0.3196465	0.35988173	0.33105302
2021-12-20	Minnesota	Delta	0.35157853	0.724819	0.39761046	0.3117451	0.38061568	0.32527784	0.36590326	0.33733183
2021-12-21	Minnesota	Delta	0.35891557	0.67418146	0.40457812	0.31977126	0.38721	0.33241028	0.3734679	0.34443426
2021-12-22	Minnesota	Delta	0.36736792	0.6209046	0.41325983	0.32841724	0.39538085	0.34076238	0.3818777	0.35307795
2021-12-23	Minnesota	Delta	0.37699866	0.5663085	0.4217358	0.33868077	0.40484968	0.3508924	0.39119852	0.36286256
2021-12-24	Minnesota	Delta	0.3876708	0.5111182	0.43116862	0.34928852	0.41571885	0.36114725	0.40205312	0.37343836
2021-12-25	Minnesota	Delta	0.39905247	0.4576307	0.44288367	0.361021	0.42747527	0.37253636	0.41354385	0.38491023
2021-12-26	Minnesota	Delta	0.41144633	0.40621597	0.45501548	0.37221956	0.439309	0.38424233	0.426071	0.3969465
2021-12-27	Minnesota	Delta	0.42442745	0.35863805	0.47028923	0.38359308	0.4537135	0.39694786	0.43985268	0.40940583
2021-12-28	Minnesota	Delta	0.4380231	0.3153321	0.48496792	0.39404938	0.46887425	0.40964055	0.45404428	0.421912
2021-12-29	Minnesota	Delta	0.45195016	0.2763992	0.50239825	0.40547046	0.485361	0.4218657	0.4688394	0.4348821
2021-12-30	Minnesota	Delta	0.46579498	0.24147215	0.51918995	0.4160328	0.5013521	0.43384472	0.48431087	0.44776735
2021-12-31	Minnesota	Delta	0.47935516	0.21130404	0.5369888	0.42720085	0.51758736	0.44489565	0.49916828	0.4602782
2022-01-01	Minnesota	Delta	0.49350107	0.18465592	0.5545636	0.43699217	0.53389686	0.45547628	0.5140441	0.47230372
2022-01-02	Minnesota	Delta	0.50614387	0.16143705	0.57114005	0.44620624	0.5488102	0.46613964	0.52773654	0.48458028
2022-01-03	Minnesota	Delta	0.5184624	0.1414614	0.5863894	0.4562753	0.5624061	0.47673613	0.5407468	0.49570978
2022-01-04	Minnesota	Delta	0.52876794	0.12434168	0.5981674	0.46423507	0.5740444	0.4859744	0.5521623	0.5055469
2022-01-05	Minnesota	Delta	0.5380938	0.1092408	0.6086695	0.47288415	0.58398944	0.4940792	0.5621253	0.5143341
2022-01-06	Minnesota	Delta	0.54593337	0.09634766	0.61713815	0.4803902	0.59248054	0.50145924	0.57029784	0.5221137
2022-01-07	Minnesota	Delta	0.5527696	0.08504969	0.6229838	0.4853931	0.5991136	0.5082415	0.57678735	0.52871984
2022-01-08	Minnesota	Delta	0.5583591	0.07509504	0.62805635	0.4910979	0.6046063	0.5134757	0.5810441	0.53427976
2022-01-09	Minnesota	Delta	0.56233984	0.06636053	0.63402903	0.49544215	0.6088803	0.5176356	0.58472645	0.5390509
2022-01-10	Minnesota	Delta	0.5653402	0.058747206	0.63592833	0.4991089	0.61201775	0.51996475	0.58813876	0.5418844
2022-01-11	Minnesota	Delta	0.5673442	0.052040532	0.63892406	0.5007292	0.6144467	0.52256066	0.5918556	0.5441332
2022-01-12	Minnesota	Delta	0.56861556	0.04616394	0.6418222	0.5011271	0.6182192	0.52411354	0.5944616	0.54493606
2022-01-13	Minnesota	Delta	0.5696371	0.04098755	0.64625525	0.49989986	0.62084246	0.5237684	0.5956837	0.54542047
2022-01-14	Minnesota	Delta	0.5706891	0.036479756	0.6511984	0.49881852	0.6230344	0.52279454	0.59767276	0.5450118
2022-01-15	Minnesota	Delta	0.57054955	0.032490447	0.65659195	0.49749082	0.6267414	0.5205347	0.59945476	0.5441849
2022-01-16	Minnesota	Delta	0.5707292	0.029004756	0.66086334	0.4939603	0.62958056	0.5192446	0.6002154	0.5432154
2022-01-17	Minnesota	Delta	0.57093394	0.025913544	0.6633864	0.4930251	0.63111943	0.51896715	0.60166645	0.5424942
2022-01-18	Minnesota	Delta	0.57121795	0.02315287	0.666679	0.49181098	0.6342166	0.5174516	0.6029887	0.54270065
2022-01-19	Minnesota	Delta	0.5724679	0.020808827	0.6712077	0.4901348	0.6372682	0.51631045	0.60543346	0.5430271
2022-01-20	Minnesota	Delta	0.57384217	0.018653343	0.6737876	0.48943645	0.6384263	0.5178581	0.6065336	0.5440953
2022-01-21	Minnesota	Delta	0.57616085	0.01679233	0.67763245	0.490644	0.6406704	0.51930344	0.60817164	0.5462039
2022-01-22	Minnesota	Delta	0.5788996	0.015096461	0.67875844	0.49327755	0.6436587	0.52250963	0.6106948	0.5489335
2022-01-23	Minnesota	Delta	0.5822691	0.013624842	0.6802327	0.4973156	0.6467826	0.52586657	0.61453193	0.55267954
2022-01-24	Minnesota	Delta	0.5860779	0.012350801	0.6839211	0.5007588	0.6505622	0.5294332	0.61926305	0.5567311
2022-01-25	Minnesota	Delta	0.59020567	0.011210516	0.6883176	0.5038761	0.6565183	0.5336831	0.6235344	0.56058747
2022-01-26	Minnesota	Delta	0.5962985	0.010232467	0.69539994	0.5087387	0.6629742	0.5385154	0.6293742	0.56587577
2022-01-27	Minnesota	Delta	0.6026871	0.009352988	0.70685744	0.51204103	0.6710986	0.5435026	0.63690406	0.5700278
2022-01-28	Minnesota	Delta	0.60959995	0.008618186	0.71744865	0.51459056	0.68050545	0.5483837	0.64538693	0.57514614
2022-01-29	Minnesota	Delta	0.6174788	0.007951573	0.7316334	0.51810694	0.6920355	0.5522755	0.65503454	0.5807855
2022-01-30	Minnesota	Delta	0.6256081	0.007369578	0.7468611	0.5203964	0.7030995	0.55734926	0.6657702	0.5868853
2022-01-31	Minnesota	Delta	0.6344352	0.006853101	0.765336	0.52496165	0.7157213	0.5615983	0.6771678	0.594472
2022-02-01	Minnesota	Delta	0.64428806	0.006390051	0.7831728	0.5285044	0.7300495	0.5650589	0.69025606	0.6019502
2022-02-02	Minnesota	Delta	0.65441513	0.0059881154	0.80059355	0.5327345	0.74694604	0.57192653	0.7040509	0.6092546
2022-02-03	Minnesota	Delta	0.6656413	0.0056255315	0.818855	0.5380534	0.76168716	0.57835937	0.7168279	0.6183101
2022-02-04	Minnesota	Delta	0.6765776	0.0053248066	0.83714896	0.5450526	0.77853	0.58666146	0.73125637	0.62678707
2022-02-05	Minnesota	Delta	0.68868303	0.0050307265	0.8565298	0.55137736	0.7964132	0.59543496	0.7453837	0.63710976
2022-02-06	Minnesota	Delta	0.70196855	0.00479001	0.8755384	0.56169885	0.8123397	0.6061172	0.759775	0.64996994
2022-02-07	Minnesota	Delta	0.7156869	0.004590264	0.89302564	0.5730763	0.8287296	0.61771446	0.77390087	0.6638192
2022-02-08	Minnesota	Delta	0.73088974	0.0044089984	0.9082259	0.58485264	0.8468529	0.63244134	0.7888123	0.6784885
2022-02-09	Minnesota	Delta	0.74574685	0.004255816	0.9263001	0.5985148	0.8612636	0.64676666	0.80481535	0.69336665
2022-02-10	Minnesota	Delta	0.76181155	0.004128188	0.94260496	0.6122674	0.87746125	0.6626514	0.8212363	0.70898247
2022-02-11	Minnesota	Delta	0.7771879	0.004030975	0.961436	0.62494606	0.8947367	0.6780267	0.8376963	0.7250016
2022-02-12	Minnesota	Delta	0.79447913	0.0039490373	0.9818768	0.63996476	0.911328	0.6939334	0.85388553	0.74110997
2022-02-13	Minnesota	Delta	0.81204283	0.0038619195	1.0029217	0.6542841	0.93072385	0.70922947	0.87270457	0.7563096
2022-02-14	Minnesota	Delta	0.82909656	0.0038150672	1.030267	0.667513	0.9518267	0.7227651	0.89232075	0.77165705
2022-02-15	Minnesota	Delta	0.84572613	0.003782292	1.0570544	0.67941713	0.97353554	0.7333947	0.9139237	0.7863617
2022-02-16	Minnesota	Delta	0.86469954	0.003744705	1.0828055	0.6897267	1.0000421	0.7466113	0.9353818	0.80128753
2022-02-17	Minnesota	Delta	0.88154495	0.0037186625	1.108626	0.6980814	1.0258054	0.7567464	0.9551504	0.8146156
2022-02-18	Minnesota	Delta	0.8999306	0.003706193	1.1406184	0.7096084	1.0527674	0.76774365	0.97514045	0.8276557
2022-02-19	Minnesota	Delta	0.91732585	0.0037143207	1.1710457	0.71597594	1.0763172	0.77969337	0.9977281	0.84111834
2022-02-20	Minnesota	Delta	0.9330785	0.0037304047	1.1990838	0.7226822	1.1011204	0.78854483	1.0189809	0.85233366
2022-02-21	Minnesota	Delta	0.94741005	0.0037556053	1.2234955	0.7294809	1.1264827	0.79881376	1.038349	0.8652995
2022-02-22	Minnesota	Delta	0.9619464	0.003808231	1.2469227	0.7360243	1.1487505	0.80849653	1.0561538	0.8763406
2022-02-23	Minnesota	Delta	0.97483367	0.0038703308	1.2761052	0.74279386	1.1705513	0.81604016	1.0721823	0.88907516
2022-02-24	Minnesota	Delta	0.9875948	0.003912204	1.2947546	0.75319237	1.1851882	0.82718724	1.0884943	0.8994572
2022-02-25	Minnesota	Delta	1.0005584	0.00396159	1.3113788	0.764282	1.201029	0.8362867	1.1019213	0.909437
2022-02-26	Minnesota	Delta	1.0096474	0.00400741	1.3319	0.77023333	1.2134753	0.84347904	1.1149175	0.92048264
2022-02-27	Minnesota	Delta	1.0190451	0.0040667644	1.3517412	0.77844214	1.2224674	0.8489625	1.1225709	0.92849153
2022-02-28	Minnesota	Delta	1.0258119	0.0041310564	1.3668903	0.78943175	1.2283175	0.8532183	1.1309104	0.93508977
2022-03-01	Minnesota	Delta	1.0337193	0.004194094	1.3773143	0.79204816	1.2346052	0.855704	1.1374855	0.9408796
2022-03-02	Minnesota	Delta	1.0387042	0.004280614	1.3875997	0.7919869	1.2424426	0.8593591	1.144562	0.9436105
2022-03-03	Minnesota	Delta	1.0420858	0.0043522343	1.3969238	0.7903924	1.2481295	0.86532885	1.1523554	0.9456491
2022-03-04	Minnesota	Delta	1.0443604	0.0043952055	1.4017625	0.785169	1.2571024	0.8657737	1.1588446	0.9456398
2022-03-05	Minnesota	Delta	1.0464666	0.0044171237	1.410518	0.7816302	1.2640812	0.8653563	1.159151	0.9433878
2022-03-06	Minnesota	Delta	1.0462878	0.004469483	1.4156463	0.7739558	1.273471	0.8590534	1.1603954	0.9389788
2022-03-07	Minnesota	Delta	1.0417706	0.0044842577	1.4225723	0.7685868	1.2812818	0.8532211	1.1624448	0.9331224
